cedar_uid,name,entity_class,name_source,name_source_label,name_source_url,name_captured,name_match_route,prior_canonical_name,name_differs_from_prior
CE-000ZX-95,Order of Kamehameha I,Native Hawaiian Organization,doi_nho_list,"U.S. Department of the Interior, Native Hawaiian Organization List",https://www.doi.gov/sites/default/files/documents/2025-04/nhol-complete-list-final-web.pdf,2025-04-02,canonical_name [exact],Order of Kamehameha I,0
CE-000ZY-FY,Royal Hawaiian Academy of Traditional Arts,Native Hawaiian Organization,doi_nho_list,"U.S. Department of the Interior, Native Hawaiian Organization List",https://www.doi.gov/sites/default/files/documents/2025-04/nhol-complete-list-final-web.pdf,2025-04-02,canonical_name [exact],Royal Hawaiian Academy of Traditional Arts,0
CE-000ZZ-NQ,Island Empire Community Development,Native Hawaiian Organization,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Island Empire Community Development,0
CE-00100-49,Sustain Hawaiʻi,Native Hawaiian Organization,doi_nho_list,"U.S. Department of the Interior, Native Hawaiian Organization List",https://www.doi.gov/sites/default/files/documents/2025-04/nhol-complete-list-final-web.pdf,2025-04-02,canonical_name [exact],Sustain Hawaiʻi,0
CE-00101-A2,Sovereign Council of Hawaiian Homestead Associations,Native Hawaiian Organization,doi_nho_list,"U.S. Department of the Interior, Native Hawaiian Organization List",https://www.doi.gov/sites/default/files/documents/2025-04/nhol-complete-list-final-web.pdf,2025-04-02,canonical_name [exact],Sovereign Council of Hawaiian Homestead Associations,0
CE-00102-GV,Wai Koa Kauaʻi,Native Hawaiian Organization,doi_nho_list,"U.S. Department of the Interior, Native Hawaiian Organization List",https://www.doi.gov/sites/default/files/documents/2025-04/nhol-complete-list-final-web.pdf,2025-04-02,canonical_name [exact],Wai Koa Kauaʻi,0
CE-00103-PM,Waiehu Kou Phase 3 Association,Native Hawaiian Organization,doi_nho_list,"U.S. Department of the Interior, Native Hawaiian Organization List",https://www.doi.gov/sites/default/files/documents/2025-04/nhol-complete-list-final-web.pdf,2025-04-02,canonical_name [exact],Waiehu Kou Phase 3 Association,0
CE-00104-WD,Wahiawa Ahupuaa LCA 7714B Apana 6 RP 7813,Native Hawaiian Organization,doi_nho_list,"U.S. Department of the Interior, Native Hawaiian Organization List",https://www.doi.gov/sites/default/files/documents/2025-04/nhol-complete-list-final-web.pdf,2025-04-02,canonical_name [exact],Wahiawa Ahupuaa LCA 7714B Apana 6 RP 7813,0
CE-00105-26,"Waimea Hawaiian Homesteaders’ Association, Inc.",Native Hawaiian Organization,doi_nho_list,"U.S. Department of the Interior, Native Hawaiian Organization List",https://www.doi.gov/sites/default/files/documents/2025-04/nhol-complete-list-final-web.pdf,2025-04-02,canonical_name [close],"Waimea Hawaiian Homesteaders’ Association, Inc",1
CE-00106-8Z,Waimānalo Canoe Club,Native Hawaiian Organization,doi_nho_list,"U.S. Department of the Interior, Native Hawaiian Organization List",https://www.doi.gov/sites/default/files/documents/2025-04/nhol-complete-list-final-web.pdf,2025-04-02,canonical_name [exact],Waimānalo Canoe Club,0
CE-00107-ER,Waimānalo Health Center,Native Hawaiian Organization,doi_nho_list,"U.S. Department of the Interior, Native Hawaiian Organization List",https://www.doi.gov/sites/default/files/documents/2025-04/nhol-complete-list-final-web.pdf,2025-04-02,canonical_name [exact],Waimānalo Health Center,0
CE-00108-MH,Waimānalo Hawaiian Homes Association,Native Hawaiian Organization,doi_nho_list,"U.S. Department of the Interior, Native Hawaiian Organization List",https://www.doi.gov/sites/default/files/documents/2025-04/nhol-complete-list-final-web.pdf,2025-04-02,canonical_name [exact],Waimānalo Hawaiian Homes Association,0
CE-00109-TA,Wai‘anae Hawaiian Civic Club,Native Hawaiian Organization,doi_nho_list,"U.S. Department of the Interior, Native Hawaiian Organization List",https://www.doi.gov/sites/default/files/documents/2025-04/nhol-complete-list-final-web.pdf,2025-04-02,canonical_name [exact],Wai‘anae Hawaiian Civic Club,0
CE-0010A-03,WATRRS GROUP,Native Hawaiian Organization,doi_nho_list,"U.S. Department of the Interior, Native Hawaiian Organization List",https://www.doi.gov/sites/default/files/documents/2025-04/nhol-complete-list-final-web.pdf,2025-04-02,canonical_name [exact],WATRRS GROUP,0
CE-0010B-6W,Association of Village Council Presidents,Federal-level self-governance consortium,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Association of Village Council Presidents,0
CE-0010C-CN,Bristol Bay Native Association,Federal-level self-governance consortium,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Bristol Bay Native Association,0
CE-0010D-JE,Bristol Bay Area Health Corporation,Federal-level self-governance consortium,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Bristol Bay Area Health Corporation,0
CE-0010E-R7,Council of Athabascan Tribal Governments,Federal-level self-governance consortium,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Council of Athabascan Tribal Governments,0
CE-001G1-T2,"Chapa-De Indian Health Program, Inc.",Federal-level self-governance consortium,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,"Chapa-De Indian Health Program, Inc.",0
CE-0010F-Y0,Chugachmiut self-governance consortium,Federal-level self-governance consortium,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Chugachmiut self-governance consortium,0
CE-001G2-0V,"Consolidated Tribal Health Project, Inc.",Federal-level self-governance consortium,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,"Consolidated Tribal Health Project, Inc.",0
CE-0010G-4S,Copper River Native Association,Federal-level self-governance consortium,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Copper River Native Association,0
CE-001G3-6M,"Feather River Tribal Health, Inc.",Federal-level self-governance consortium,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,"Feather River Tribal Health, Inc.",0
CE-0010H-AJ,Kawerak Incorporated,Federal-level self-governance consortium,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Kawerak Incorporated,0
CE-001G4-CD,Kodiak Area Native Association,Federal-level self-governance consortium,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Kodiak Area Native Association,0
CE-001G5-J6,"Lake County Tribal Health Consortium, Inc.",Federal-level self-governance consortium,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,"Lake County Tribal Health Consortium, Inc.",0
CE-0010J-GB,Maniilaq Association,Federal-level self-governance consortium,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Maniilaq Association,0
CE-001G6-RZ,Mount Sanford Tribal Consortium,Federal-level self-governance consortium,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Mount Sanford Tribal Consortium,0
CE-001G7-YR,"Indian Health Council, Inc.",Federal-level self-governance consortium,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,"Indian Health Council, Inc.",0
CE-001G8-4H,"Northern Valley Indian Health, Inc.",Federal-level self-governance consortium,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,"Northern Valley Indian Health, Inc.",0
CE-001G9-AA,Northeastern Tribal Health System,Federal-level self-governance consortium,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Northeastern Tribal Health System,0
CE-001GA-G3,Norton Sound Health Corporation,Federal-level self-governance consortium,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Norton Sound Health Corporation,0
CE-0010K-P4,Aleutian Pribilof Islands Association,Federal-level self-governance consortium,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Aleutian Pribilof Islands Association,0
CE-001GB-PW,"Riverside-San Bernardino County Indian Health, Inc.",Federal-level self-governance consortium,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,"Riverside-San Bernardino County Indian Health, Inc.",0
CE-001GC-WN,"Sonoma County Indian Health Project, Inc.",Federal-level self-governance consortium,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,"Sonoma County Indian Health Project, Inc.",0
CE-001GD-2E,"Southern Indian Health Council, Inc.",Federal-level self-governance consortium,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,"Southern Indian Health Council, Inc.",0
CE-001GE-87,Southcentral Foundation,Federal-level self-governance consortium,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Southcentral Foundation,0
CE-001GF-E0,Southeast Alaska Regional Health Consortium,Federal-level self-governance consortium,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Southeast Alaska Regional Health Consortium,0
CE-001GG-MS,Eastern Aleutian Tribes,Federal-level self-governance consortium,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Eastern Aleutian Tribes,0
CE-0010M-WX,"Tanana Chiefs Conference, Incorporated",Federal-level self-governance consortium,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,"Tanana Chiefs Conference, Incorporated",0
CE-001GH-TJ,"Utah Navaho Health System, Inc.",Federal-level self-governance consortium,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,"Utah Navaho Health System, Inc.",0
CE-001GJ-0B,"Winslow Indian Health Care Center, Inc.",Federal-level self-governance consortium,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,"Winslow Indian Health Care Center, Inc.",0
CE-001GK-64,Yukon-Kuskokwim Health Corporation,Federal-level self-governance consortium,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Yukon-Kuskokwim Health Corporation,0
CE-0010N-2P,Blackfeet Community College,Tribal College or University,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Blackfeet Community College,0
CE-0010P-8F,Bay Mills Community College,Tribal College or University,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Bay Mills Community College,0
CE-0010Q-E8,Chief Dull Knife College,Tribal College or University,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Chief Dull Knife College,0
CE-0010R-M1,California Indian Nations College,Tribal College or University,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,California Indian Nations College,0
CE-0010S-TT,California Tribal College,Tribal College or University,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,California Tribal College,0
CE-0010T-0K,College of Menominee Nation,Tribal College or University,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,College of Menominee Nation,0
CE-0010V-6C,College of the Muscogee Nation,Tribal College or University,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,College of the Muscogee Nation,0
CE-0010W-C5,Cankdeska Cikana Community College,Tribal College or University,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Cankdeska Cikana Community College,0
CE-0010X-JY,Diné College,Tribal College or University,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Diné College,0
CE-0010Y-RQ,Fort Peck Community College,Tribal College or University,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Fort Peck Community College,0
CE-0010Z-YG,Oglala Lakota College,Tribal College or University,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Oglala Lakota College,0
CE-00110-9S,Haskell Indian Nations University,Tribal College or University,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Haskell Indian Nations University,0
CE-00111-FJ,Keweenaw Bay Ojibwa Community College,Tribal College or University,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Keweenaw Bay Ojibwa Community College,0
CE-00112-NB,Lac Courte Oreilles Ojibwe University,Tribal College or University,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Lac Courte Oreilles Ojibwe University,0
CE-00113-V4,Leech Lake Tribal College,Tribal College or University,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Leech Lake Tribal College,0
CE-00114-1X,Iḷisaġvik College,Tribal College or University,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Iḷisaġvik College,0
CE-00115-7P,Little Big Horn College,Tribal College or University,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Little Big Horn College,0
CE-00116-DF,Little Priest Tribal College,Tribal College or University,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Little Priest Tribal College,0
CE-00117-K8,Nebraska Indian Community College,Tribal College or University,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Nebraska Indian Community College,0
CE-00118-S1,Aaniiih Nakoda College,Tribal College or University,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Aaniiih Nakoda College,0
CE-00119-ZT,Northwest Indian College,Tribal College or University,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Northwest Indian College,0
CE-0011A-5K,Institute of American Indian Arts,Tribal College or University,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Institute of American Indian Arts,0
CE-0011B-BC,United Tribes Technical College,Tribal College or University,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,United Tribes Technical College,0
CE-0011C-H5,Nueta Hidatsa Sahnish College,Tribal College or University,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Nueta Hidatsa Sahnish College,0
CE-0011D-QY,Navajo Technical University,Tribal College or University,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Navajo Technical University,0
CE-0011E-XQ,Red Lake Nation College,Tribal College or University,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Red Lake Nation College,0
CE-0011F-3G,Saginaw Chippewa Tribal College,Tribal College or University,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Saginaw Chippewa Tribal College,0
CE-0011G-99,Salish Kootenai College,Tribal College or University,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Salish Kootenai College,0
CE-0011H-F2,San Carlos Apache College,Tribal College or University,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,San Carlos Apache College,0
CE-0011J-NV,Sinte Gleska University,Tribal College or University,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Sinte Gleska University,0
CE-0011K-VM,Sisseton Wahpeton College,Tribal College or University,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Sisseton Wahpeton College,0
CE-0011M-1D,Southwestern Indian Polytechnic Institute,Tribal College or University,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Southwestern Indian Polytechnic Institute,0
CE-0011N-76,Stone Child College,Tribal College or University,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Stone Child College,0
CE-0011P-DZ,Sitting Bull College,Tribal College or University,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Sitting Bull College,0
CE-0011Q-KR,Tohono O’odham Community College,Tribal College or University,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Tohono O’odham Community College,0
CE-0011R-SH,Turtle Mountain College,Tribal College or University,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,Turtle Mountain College,0
CE-0011S-ZA,White Earth Tribal and Community College,Tribal College or University,cedar_internal,Cedar Press - no authoritative external register publishes a name for this entity class,,,no external register for this class,White Earth Tribal and Community College,0
CE-0011T-53,"Assiniboine and Sioux Tribes of the Fort Peck Indian Reservation, Montana",Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Assiniboine and Sioux,1
CE-0011V-BW,"Agua Caliente Band of Cahuilla Indians of the Agua Caliente Indian Reservation, California",Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Agua Caliente,1
CE-0011W-HN,"Pueblo of Acoma, New Mexico",Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Pueblo of Acoma,1
CE-0011X-QE,"Augustine Band of Cahuilla Indians, California",Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Augustine,1
CE-0011Y-X7,Ak-Chin Indian Community,Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Ak Chin,1
CE-0011Z-30,Alabama-Coushatta Tribe of Texas,Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Alabama-Coushatta,1
CE-00120-E9,Alabama-Quassarte Tribal Town,Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,canonical_name [exact],Alabama-Quassarte Tribal Town,0
CE-00121-M2,"Alturas Indian Rancheria, California",Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Alturas,1
CE-00122-TV,Apache Tribe of Oklahoma,Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,canonical_name [exact],Apache Tribe of Oklahoma,0
CE-00123-0M,Wampanoag Tribe of Gay Head (Aquinnah),Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Wampanoag,1
CE-00124-6D,Absentee-Shawnee Tribe of Indians of Oklahoma,Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Absentee-Shawnee,1
CE-00125-C6,United Auburn Indian Community of the Auburn Rancheria of California,Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],United Auburn,1
CE-00126-JZ,"Bad River Band of the Lake Superior Tribe of Chippewa Indians of the Bad River Reservation, Wisconsin",Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Bad River Band,1
CE-00127-RR,"Bear River Band of the Rohnerville Rancheria, California",Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Bear River,1
CE-00128-YH,Fort Belknap Indian Community of the Fort Belknap Reservation of Montana,Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Assiniboine and Gros Ventre Tribes,1
CE-00129-4A,Berry Creek Rancheria of Maidu Indians of California,Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Berry Creek,1
CE-0012A-A3,"Big Lagoon Rancheria, California",Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Big Lagoon,1
CE-0012B-GW,Big Pine Paiute Tribe of the Owens Valley,Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Big Pine Reservation,1
CE-0012C-PN,Big Sandy Rancheria of Western Mono Indians of California,Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Big Sandy,1
CE-0012D-WE,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Big Valley Rancheria,1
CE-0012E-27,Fort Bidwell Indian Community of the Fort Bidwell Reservation of California,Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Fort Bidwell,1
CE-0012F-80,Bishop Paiute Tribe,Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Bishop Paiute,1
CE-0012G-ES,Blackfeet Tribe of the Blackfeet Indian Reservation of Montana,Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Blackfeet,1
CE-0012H-MJ,"Blue Lake Rancheria, California",Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Blue Lake,1
CE-0012J-TB,Buena Vista Rancheria of Me-Wuk Indians of California,Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Buena Vista Rancheria,1
CE-0012K-04,Bridgeport Indian Colony,Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Bridgeport,1
CE-0012M-6X,Burns Paiute Tribe,Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Burns Paiute,1
CE-0012N-CP,"Bay Mills Indian Community, Michigan",Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Bay Mills,1
CE-0012P-JF,"Cabazon Band of Cahuilla Indians (previously listed as Cabazon Band of Mission Indians, California)",Federally recognized tribe,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [BIA former name],Cabazon,1
